id_cliente,recencia,frequencia,monetario,nome_cliente,R_score,F_score,M_score,segmento
CLIENTE-157,25,6,21332.1,Zoe da Paz,3,2,3,Potencial
CLIENTE-157,25,6,21332.1,Sr. Daniel Câmara,3,2,3,Potencial
CLIENTE-157,25,6,21332.1,Sr. Ravi Pereira,3,2,3,Potencial
CLIENTE-157,25,6,21332.1,João Vitor Teixeira,3,2,3,Potencial
CLIENTE-157,25,6,21332.1,Théo Cardoso,3,2,3,Potencial
CLIENTE-158,9,11,27561.02,Sra. Pietra Novais,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Renan Macedo,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Emilly Mendes,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Maria Alice Rodrigues,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Sra. Ana Clara Rezende,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Dr. Fernando Pastor,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Dra. Luna da Cruz,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Arthur da Cruz,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Laís Guerra,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Carlos Eduardo Camargo,5,5,4,Campeão
CLIENTE-158,9,11,27561.02,Asafe Campos,5,5,4,Campeão
CLIENTE-159,5,7,26843.320000000003,Ravi Lucca Albuquerque,5,3,4,Leal
CLIENTE-159,5,7,26843.320000000003,Dra. Natália Montenegro,5,3,4,Leal
CLIENTE-159,5,7,26843.320000000003,Letícia Caldeira,5,3,4,Leal
CLIENTE-159,5,7,26843.320000000003,Melina Azevedo,5,3,4,Leal
CLIENTE-159,5,7,26843.320000000003,André Abreu,5,3,4,Leal
CLIENTE-159,5,7,26843.320000000003,Henry da Mota,5,3,4,Leal
CLIENTE-159,5,7,26843.320000000003,Dr. Dante Oliveira,5,3,4,Leal
CLIENTE-160,170,3,10952.560000000001,Clarice Aragão,1,1,1,Perdido
CLIENTE-160,170,3,10952.560000000001,Sr. Lucca Montenegro,1,1,1,Perdido
CLIENTE-160,170,3,10952.560000000001,Daniel Rodrigues,1,1,1,Perdido
CLIENTE-161,39,4,14479.289999999999,Ana Luiza Nunes,3,1,2,Potencial
CLIENTE-161,39,4,14479.289999999999,Liz Cavalcanti,3,1,2,Potencial
CLIENTE-161,39,4,14479.289999999999,Pietro Silveira,3,1,2,Potencial
CLIENTE-161,39,4,14479.289999999999,Clarice Andrade,3,1,2,Potencial
CLIENTE-162,10,4,21251.5,Vicente Silveira,5,1,3,Novo
CLIENTE-162,10,4,21251.5,Catarina Farias,5,1,3,Novo
CLIENTE-162,10,4,21251.5,Rodrigo Câmara,5,1,3,Novo
CLIENTE-162,10,4,21251.5,Eloah Leão,5,1,3,Novo
CLIENTE-163,24,7,14124.470000000001,Dra. Maria Liz da Paz,4,3,2,Potencial
CLIENTE-163,24,7,14124.470000000001,Esther da Luz,4,3,2,Potencial
CLIENTE-163,24,7,14124.470000000001,José Pedro Macedo,4,3,2,Potencial
CLIENTE-163,24,7,14124.470000000001,Sr. Lucas Novais,4,3,2,Potencial
CLIENTE-163,24,7,14124.470000000001,João Miguel Campos,4,3,2,Potencial
CLIENTE-163,24,7,14124.470000000001,João Gabriel Ferreira,4,3,2,Potencial
CLIENTE-163,24,7,14124.470000000001,Mariah Cavalcante,4,3,2,Potencial
CLIENTE-164,4,4,13888.5,Helena Cavalcanti,5,1,2,Novo
CLIENTE-164,4,4,13888.5,Luiz Otávio Aragão,5,1,2,Novo
CLIENTE-164,4,4,13888.5,Ravi Lucca Santos,5,1,2,Novo
CLIENTE-164,4,4,13888.5,Ana Luiza Aparecida,5,1,2,Novo
CLIENTE-165,52,3,3151.1400000000003,Marina Cirino,2,1,1,Perdido
CLIENTE-165,52,3,3151.1400000000003,Luiz Fernando Santos,2,1,1,Perdido
CLIENTE-165,52,3,3151.1400000000003,Julia da Mota,2,1,1,Perdido
CLIENTE-166,25,12,33230.6,Cliente não informado,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Dra. Ana Laura Cunha,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Sarah Brito,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Maria Alice Gomes,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Ísis Guerra,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Joana Câmara,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Laura Martins,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Srta. Heloísa Azevedo,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Nathan Jesus,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Léo Sá,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Dra. Fernanda Freitas,3,5,5,Leal
CLIENTE-166,25,12,33230.6,Alícia Aparecida,3,5,5,Leal
CLIENTE-167,24,8,23433.12,Antonella da Costa,4,3,4,Leal
CLIENTE-167,24,8,23433.12,Cliente não informado,3,3,4,Leal
CLIENTE-167,24,8,23433.12,Pedro Henrique Viana,3,3,4,Leal
CLIENTE-167,24,8,23433.12,Larissa Rios,3,3,4,Leal
CLIENTE-167,24,8,23433.12,Anthony Fonseca,3,3,4,Leal
CLIENTE-167,24,8,23433.12,Raquel Rodrigues,3,3,4,Leal
CLIENTE-167,24,8,23433.12,Leonardo Moreira,3,3,4,Leal
CLIENTE-167,24,8,23433.12,Jade Aragão,3,3,4,Leal
CLIENTE-168,3,7,12525.11,Sra. Lavínia Andrade,5,3,1,Potencial
CLIENTE-168,3,7,12525.11,Samuel Vasconcelos,5,3,1,Potencial
CLIENTE-168,3,7,12525.11,Bryan Jesus,5,3,1,Potencial
CLIENTE-168,3,7,12525.11,Igor Vieira,5,3,1,Potencial
CLIENTE-168,3,7,12525.11,Emilly Silveira,5,3,1,Potencial
CLIENTE-168,3,7,12525.11,Davi Miguel Fonseca,5,3,1,Potencial
CLIENTE-168,3,7,12525.11,Eduarda da Cunha,5,3,1,Potencial
CLIENTE-169,6,7,12514.43,Cliente não informado,5,3,1,Potencial
CLIENTE-169,6,7,12514.43,Maria Eduarda da Paz,5,3,1,Potencial
CLIENTE-169,6,7,12514.43,Anna Liz Pires,5,3,1,Potencial
CLIENTE-169,6,7,12514.43,Ravi Moraes,5,3,1,Potencial
CLIENTE-169,6,7,12514.43,Benjamim Porto,5,3,1,Potencial
CLIENTE-169,6,7,12514.43,Helena Duarte,5,3,1,Potencial
CLIENTE-169,6,7,12514.43,Luísa da Cruz,5,3,1,Potencial
CLIENTE-170,94,5,13066.990000000002,Antony Castro,1,1,1,Perdido
CLIENTE-170,94,5,13066.990000000002,Davi Rezende,1,1,2,Perdido
CLIENTE-170,94,5,13066.990000000002,Fernando Campos,1,1,2,Perdido
CLIENTE-170,94,5,13066.990000000002,Isis da Cunha,1,1,2,Perdido
CLIENTE-170,94,5,13066.990000000002,Noah Nascimento,1,1,2,Perdido
CLIENTE-171,31,5,12708.55,Maria Laura Guerra,3,1,1,Potencial
CLIENTE-171,31,5,12708.55,Sr. Guilherme da Costa,3,1,1,Potencial
CLIENTE-171,31,5,12708.55,Mirella da Conceição,3,1,1,Potencial
CLIENTE-171,31,5,12708.55,Benjamim Nogueira,3,1,1,Potencial
CLIENTE-171,31,5,12708.55,Raul Camargo,3,1,1,Potencial
CLIENTE-172,59,8,18680.670000000002,Mariana Pimenta,2,3,3,Em risco
CLIENTE-172,59,8,18680.670000000002,Bruno Sousa,2,3,3,Em risco
CLIENTE-172,59,8,18680.670000000002,Dr. Pedro Castro,2,3,3,Em risco
CLIENTE-172,59,8,18680.670000000002,Lucca Sousa,2,3,3,Em risco
CLIENTE-172,59,8,18680.670000000002,Kevin Azevedo,2,3,3,Em risco
CLIENTE-172,59,8,18680.670000000002,Nathan Pacheco,2,3,3,Em risco
CLIENTE-172,59,8,18680.670000000002,Rafaela Brito,2,3,3,Em risco
CLIENTE-172,59,8,18680.670000000002,Dr. Benjamin Cavalcante,2,3,3,Em risco
CLIENTE-173,22,5,17203.46,Gustavo Henrique Dias,4,1,2,Novo
CLIENTE-173,22,5,17203.46,Dr. Isaque Correia,4,1,2,Novo
CLIENTE-173,22,5,17203.46,Srta. Sophie Fonseca,4,1,2,Novo
CLIENTE-173,22,5,17203.46,Dra. Maysa Vasconcelos,4,1,2,Novo
CLIENTE-173,22,5,17203.46,Letícia Rios,4,1,2,Novo
CLIENTE-174,10,8,23805.7,Gael Henrique Azevedo,5,3,4,Leal
CLIENTE-174,10,8,23805.7,Ana Júlia Azevedo,5,3,4,Leal
CLIENTE-174,10,8,23805.7,Olívia da Cunha,5,3,4,Leal
CLIENTE-174,10,8,23805.7,Manuela Martins,5,3,4,Leal
CLIENTE-174,10,8,23805.7,Rhavi Peixoto,5,3,4,Leal
CLIENTE-174,10,8,23805.7,Maysa Leão,5,3,4,Leal
CLIENTE-174,10,8,23805.7,Evelyn da Paz,5,3,4,Leal
CLIENTE-174,10,8,23805.7,Maria Sophia da Rocha,5,3,4,Leal
CLIENTE-175,4,10,34878.56,Dr. Anthony Melo,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Bárbara Azevedo,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Bruno Fonseca,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Ana Sophia Câmara,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Luigi da Paz,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Mariane Pinto,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Luigi Ribeiro,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Ayla Jesus,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Sr. Vinícius Fogaça,5,5,5,Campeão
CLIENTE-175,4,10,34878.56,Ana Carolina Porto,5,5,5,Campeão
CLIENTE-176,16,9,35559.11,Clarice Silveira,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Bianca Correia,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Dr. Emanuel da Luz,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Benjamim Vieira,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Josué Vasconcelos,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Mariana Guerra,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Enzo Rios,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Luísa Rios,4,4,5,Campeão
CLIENTE-176,16,9,35559.11,Isis Viana,4,4,5,Campeão
CLIENTE-177,179,4,5703.16,Catarina Sales,1,1,1,Perdido
CLIENTE-177,179,4,5703.16,Hadassa Mendonça,1,1,1,Perdido
CLIENTE-177,179,4,5703.16,Augusto da Cunha,1,1,1,Perdido
CLIENTE-177,179,4,5703.16,Bento Rezende,1,1,1,Perdido
CLIENTE-178,28,10,27436.67,Daniel Costela,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Sra. Bruna Fogaça,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Alícia Silveira,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Cecilia da Paz,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Vitor da Conceição,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Arthur Miguel Jesus,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Cliente não informado,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Dr. Isaac Aparecida,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Arthur Gabriel Souza,3,5,4,Leal
CLIENTE-178,28,10,27436.67,Joana Cavalcante,3,5,4,Leal
CLIENTE-179,104,4,11575.08,Yan Aragão,1,1,1,Perdido
CLIENTE-179,104,4,11575.08,Sra. Ágatha Lima,1,1,1,Perdido
CLIENTE-179,104,4,11575.08,Bruno Rezende,1,1,1,Perdido
CLIENTE-179,104,4,11575.08,Leandro da Mata,1,1,1,Perdido
CLIENTE-180,13,2,8680.17,Dra. Vitória Duarte,4,1,1,Novo
CLIENTE-180,13,2,8680.17,Caroline Caldeira,4,1,1,Novo
CLIENTE-181,4,11,37763.77,Maria Sophia Pacheco,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Pietra Marques,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Alícia Silva,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Cecilia Nogueira,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Dra. Joana Marques,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Sra. Ayla Ribeiro,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Mateus Pacheco,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Olivia Silveira,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Maria Alice Pereira,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Isabela Moura,5,5,5,Campeão
CLIENTE-181,4,11,37763.77,Mirella Silva,5,5,5,Campeão
CLIENTE-182,62,7,27671.6,Henry Gabriel Nogueira,2,3,4,Em risco
CLIENTE-182,62,7,27671.6,Heloísa Barbosa,2,3,4,Em risco
CLIENTE-182,62,7,27671.6,Srta. Luna Cunha,2,3,4,Em risco
CLIENTE-182,62,7,27671.6,Vinícius Cardoso,2,3,4,Em risco
CLIENTE-182,62,7,27671.6,João Vitor das Neves,2,3,4,Em risco
CLIENTE-182,62,7,27671.6,Fernanda Fonseca,2,3,4,Em risco
CLIENTE-182,62,7,27671.6,Srta. Marina Aparecida,2,3,4,Em risco
CLIENTE-183,142,4,14146.23,Eloá Cassiano,1,1,2,Perdido
CLIENTE-183,142,4,14146.23,João Moraes,1,1,2,Perdido
CLIENTE-183,142,4,14146.23,Sr. Vinicius Fogaça,1,1,2,Perdido
CLIENTE-183,142,4,14146.23,Sr. Juan Sales,1,1,2,Perdido
CLIENTE-184,113,5,9426.46,Henry Gabriel Santos,1,1,1,Perdido
CLIENTE-184,113,5,9426.46,Sr. Enzo da Cruz,1,1,1,Perdido
CLIENTE-184,113,5,9426.46,José Miguel Rios,1,1,1,Perdido
CLIENTE-184,113,5,9426.46,Fernando Lopes,1,1,1,Perdido
CLIENTE-184,113,5,9426.46,Mathias da Paz,1,1,1,Perdido
CLIENTE-185,60,5,20639.39,Luan Vieira,2,1,3,Perdido
CLIENTE-185,60,5,20639.39,Caleb da Cunha,2,1,3,Perdido
CLIENTE-185,60,5,20639.39,Anna Liz Duarte,2,1,3,Perdido
CLIENTE-185,60,5,20639.39,Srta. Maria Júlia Fernandes,2,1,3,Perdido
CLIENTE-185,60,5,20639.39,Sabrina Santos,2,1,3,Perdido
CLIENTE-186,10,11,38851.2,João Gabriel Borges,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Yuri Costela,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Isadora Pires,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Vitor Sousa,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Nina Viana,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Oliver Pimenta,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Srta. Luiza da Paz,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Ana Clara Montenegro,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Luigi Teixeira,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Luigi Pires,5,5,5,Campeão
CLIENTE-186,10,11,38851.2,Alana Costela,5,5,5,Campeão
CLIENTE-187,60,4,9299.849999999999,Sr. Anthony Gabriel Macedo,2,1,1,Perdido
CLIENTE-187,60,4,9299.849999999999,Ester Cunha,2,1,1,Perdido
CLIENTE-187,60,4,9299.849999999999,Thales Peixoto,2,1,1,Perdido
CLIENTE-187,60,4,9299.849999999999,Juan Sales,2,1,1,Perdido
CLIENTE-188,214,4,16045.970000000001,Yago Cavalcanti,1,1,2,Perdido
CLIENTE-188,214,4,16045.970000000001,Sabrina Garcia,1,1,2,Perdido
CLIENTE-188,214,4,16045.970000000001,Júlia Cavalcante,1,1,2,Perdido
CLIENTE-188,214,4,16045.970000000001,Oliver Sousa,1,1,2,Perdido
CLIENTE-189,45,3,4170.09,Lara da Paz,3,1,1,Potencial
CLIENTE-189,45,3,4170.09,Elisa Montenegro,3,1,1,Potencial
CLIENTE-189,45,3,4170.09,Luiz Fernando Camargo,3,1,1,Potencial
CLIENTE-190,10,10,29726.7,Sr. João Guilherme Campos,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Gabriel da Cunha,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Julia Ferreira,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Vitor Gabriel Câmara,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Fernando Novais,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Gabriel Casa Grande,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Natália Vasconcelos,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Júlia Marques,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Emanuel Gonçalves,5,5,5,Campeão
CLIENTE-190,10,10,29726.7,Dr. Caleb da Rosa,5,5,5,Campeão
CLIENTE-191,28,5,21953.67,Ravy Montenegro,3,1,3,Potencial
CLIENTE-191,28,5,21953.67,Juliana Melo,3,1,3,Potencial
CLIENTE-191,28,5,21953.67,Sr. Thales Melo,3,1,3,Potencial
CLIENTE-191,28,5,21953.67,Pedro Henrique Fernandes,3,1,3,Potencial
CLIENTE-191,28,5,21953.67,Eloah Almeida,3,1,3,Potencial
CLIENTE-192,41,8,18622.02,Bella Sales,3,3,3,Leal
CLIENTE-192,41,8,18622.02,Marcos Vinicius da Cruz,3,3,3,Leal
CLIENTE-192,41,8,18622.02,Manuella Macedo,3,3,3,Leal
CLIENTE-192,41,8,18622.02,Srta. Laís Rezende,3,3,3,Leal
CLIENTE-192,41,8,18622.02,Miguel Alves,3,3,3,Leal
CLIENTE-192,41,8,18622.02,Noah Guerra,3,3,3,Leal
CLIENTE-192,41,8,18622.02,Sr. Davi Miguel Cirino,3,3,3,Leal
CLIENTE-192,41,8,18622.02,Ana Laura Lima,3,3,3,Leal
CLIENTE-193,67,6,18186.64,Ana Vitória Rodrigues,2,2,3,Perdido
CLIENTE-193,67,6,18186.64,Heloisa Rios,2,2,3,Perdido
CLIENTE-193,67,6,18186.64,Valentim Costa,2,2,3,Perdido
CLIENTE-193,67,6,18186.64,João Pedro Moura,2,2,3,Perdido
CLIENTE-193,67,6,18186.64,Maysa da Mata,2,2,3,Perdido
CLIENTE-193,67,6,18186.64,Rhavi Rios,2,2,3,Perdido
CLIENTE-194,331,1,407.56,Dr. Anthony Gabriel Marques,1,1,1,Perdido
CLIENTE-195,11,9,16172.29,Dr. João Lucas da Cunha,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Rael Pacheco,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Henry Sá,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Sra. Eduarda Santos,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Valentim Nogueira,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Eloá Pinto,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Dra. Marina Camargo,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Manuela Souza,4,4,2,Potencial
CLIENTE-195,11,9,16172.29,Gabriela Gomes,4,4,2,Potencial
CLIENTE-196,23,5,9251.0,Heloísa Camargo,4,1,1,Novo
CLIENTE-196,23,5,9251.0,Cliente não informado,4,1,1,Novo
CLIENTE-196,23,5,9251.0,Arthur Gabriel Rocha,4,1,1,Novo
CLIENTE-196,23,5,9251.0,Esther Ferreira,4,1,1,Novo
CLIENTE-196,23,5,9251.0,Manuella Garcia,4,1,1,Novo
CLIENTE-197,4,9,23340.47,Vitória Pereira,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Vitor Hugo Aparecida,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Srta. Evelyn Dias,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Ravi Lucca Fogaça,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Marina Silveira,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Oliver Sampaio,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Guilherme Alves,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Cliente não informado,5,4,4,Campeão
CLIENTE-197,4,9,23340.47,Renan Mendes,5,4,4,Campeão
CLIENTE-198,147,7,16535.32,Leonardo Leão,1,3,2,Em risco
CLIENTE-198,147,7,16535.32,Juan da Conceição,1,3,2,Em risco
CLIENTE-198,147,7,16535.32,Gabriel Macedo,1,3,2,Em risco
CLIENTE-198,147,7,16535.32,Luana Nunes,1,3,2,Em risco
CLIENTE-198,147,7,16535.32,Nina Ribeiro,1,3,2,Em risco
CLIENTE-198,147,7,16535.32,Theodoro Rodrigues,1,3,2,Em risco
CLIENTE-198,147,7,16535.32,Sr. Vitor Gabriel Fogaça,1,3,2,Em risco
CLIENTE-199,69,4,10329.17,João Pedro Silveira,2,1,1,Perdido
CLIENTE-199,69,4,10329.17,Olivia Vasconcelos,2,1,1,Perdido
CLIENTE-199,69,4,10329.17,Maria Liz Macedo,2,1,1,Perdido
CLIENTE-199,69,4,10329.17,Dante Marques,2,1,1,Perdido
CLIENTE-200,151,4,8755.43,Valentim Cavalcante,1,1,1,Perdido
CLIENTE-200,151,4,8755.43,Enzo Gabriel Viana,1,1,1,Perdido
CLIENTE-200,151,4,8755.43,Manuela Macedo,1,1,1,Perdido
CLIENTE-200,151,4,8755.43,Maitê Santos,1,1,1,Perdido
CLIENTE-201,273,4,12318.6,Juliana Almeida,1,1,1,Perdido
CLIENTE-201,273,4,12318.6,Alice Rodrigues,1,1,1,Perdido
CLIENTE-201,273,4,12318.6,Ana Clara Monteiro,1,1,1,Perdido
CLIENTE-201,273,4,12318.6,Srta. Alexia Pinto,1,1,1,Perdido
CLIENTE-202,46,7,16776.2,Amanda Pimenta,3,3,2,Potencial
CLIENTE-202,46,7,16776.2,Ana Laura Cavalcante,3,3,2,Potencial
CLIENTE-202,46,7,16776.2,Srta. Antonella Araújo,3,3,2,Potencial
CLIENTE-202,46,7,16776.2,Júlia Siqueira,2,3,2,Em risco
CLIENTE-202,46,7,16776.2,Oliver Pimenta,2,3,2,Em risco
CLIENTE-202,46,7,16776.2,Ana Rodrigues,2,3,2,Em risco
CLIENTE-202,46,7,16776.2,Sr. Augusto Pastor,2,3,2,Em risco
CLIENTE-203,20,5,16864.21,Ana Lívia Melo,4,1,2,Novo
CLIENTE-203,20,5,16864.21,Gabriela Barros,4,1,2,Novo
CLIENTE-203,20,5,16864.21,Maria Eduarda da Paz,4,1,2,Novo
CLIENTE-203,20,5,16864.21,Clara Oliveira,4,1,2,Novo
CLIENTE-203,20,5,16864.21,Joaquim Cavalcante,4,1,2,Novo
CLIENTE-204,30,4,10276.93,Nathan Moraes,3,1,1,Potencial
CLIENTE-204,30,4,10276.93,Isis Moura,3,1,1,Potencial
CLIENTE-204,30,4,10276.93,Nina Lopes,3,1,1,Potencial
CLIENTE-204,30,4,10276.93,Eduardo Freitas,3,1,1,Potencial
CLIENTE-205,149,3,14808.23,Mathias Cavalcante,1,1,2,Perdido
CLIENTE-205,149,3,14808.23,Henrique Nunes,1,1,2,Perdido
CLIENTE-205,149,3,14808.23,Laura Alves,1,1,2,Perdido
CLIENTE-206,8,9,22959.5,Camila Caldeira,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Maria Isis Sá,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Giovanna da Luz,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Isabelly Santos,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Dra. Melissa Fogaça,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Dr. Felipe Garcia,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Dra. Isis Rezende,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Cliente não informado,5,4,4,Campeão
CLIENTE-206,8,9,22959.5,Lorenzo Santos,5,4,4,Campeão
CLIENTE-207,228,7,23397.59,Otávio Pereira,1,3,4,Em risco
CLIENTE-207,228,7,23397.59,Emilly Pastor,1,3,4,Em risco
CLIENTE-207,228,7,23397.59,Amanda Garcia,1,3,4,Em risco
CLIENTE-207,228,7,23397.59,Cliente não informado,1,3,4,Em risco
CLIENTE-207,228,7,23397.59,Diego Nunes,1,3,4,Em risco
CLIENTE-207,228,7,23397.59,Srta. Maria Cecília Peixoto,1,3,4,Em risco
CLIENTE-207,228,7,23397.59,Mariane Vasconcelos,1,3,4,Em risco
CLIENTE-208,21,7,18756.58,Sarah Cavalcante,4,3,3,Leal
CLIENTE-208,21,7,18756.58,Maria Alice Cunha,4,3,3,Leal
CLIENTE-208,21,7,18756.58,Maria Júlia Costa,4,3,3,Leal
CLIENTE-208,21,7,18756.58,Maria Cecília Guerra,4,3,3,Leal
CLIENTE-208,21,7,18756.58,Maria Laura Macedo,4,3,3,Leal
CLIENTE-208,21,7,18756.58,Maria Isis Ferreira,4,3,3,Leal
CLIENTE-208,21,7,18756.58,Manuela Caldeira,4,3,3,Leal
CLIENTE-209,140,7,26432.84,Dra. Maria Sophia Lopes,1,3,4,Em risco
CLIENTE-209,140,7,26432.84,Sr. Davi Lucas Martins,1,3,4,Em risco
CLIENTE-209,140,7,26432.84,Hellena Ferreira,1,3,4,Em risco
CLIENTE-209,140,7,26432.84,Bella Duarte,1,3,4,Em risco
CLIENTE-209,140,7,26432.84,Rodrigo Albuquerque,1,3,4,Em risco
CLIENTE-209,140,7,26432.84,Henrique Oliveira,1,3,4,Em risco
CLIENTE-209,140,7,26432.84,Emilly Pimenta,1,3,4,Em risco
CLIENTE-210,124,2,7362.3,Ana Lívia Vieira,1,1,1,Perdido
CLIENTE-210,124,2,7362.3,Gabrielly das Neves,1,1,1,Perdido
CLIENTE-211,49,7,24900.33,Igor Aparecida,2,3,4,Em risco
CLIENTE-211,49,7,24900.33,Srta. Larissa Sousa,2,3,4,Em risco
CLIENTE-211,49,7,24900.33,Bruno Silva,2,3,4,Em risco
CLIENTE-211,49,7,24900.33,Leonardo Gonçalves,2,3,4,Em risco
CLIENTE-211,49,7,24900.33,Samuel Fogaça,2,3,4,Em risco
CLIENTE-211,49,7,24900.33,Davi da Luz,2,3,4,Em risco
CLIENTE-211,49,7,24900.33,Maria Eduarda Pacheco,2,3,4,Em risco
CLIENTE-212,6,5,9875.73,Dr. Thales Sousa,5,1,1,Novo
CLIENTE-212,6,5,9875.73,Luigi Nunes,5,1,1,Novo
CLIENTE-212,6,5,9875.73,Marcela Teixeira,5,1,1,Novo
CLIENTE-212,6,5,9875.73,Matheus Teixeira,5,1,1,Novo
CLIENTE-212,6,5,9875.73,Miguel Teixeira,5,1,1,Novo
CLIENTE-213,59,7,22450.8,Vinicius Leão,2,3,3,Em risco
CLIENTE-213,59,7,22450.8,Breno Casa Grande,2,3,3,Em risco
CLIENTE-213,59,7,22450.8,Samuel Lima,2,3,3,Em risco
CLIENTE-213,59,7,22450.8,Ana Liz Oliveira,2,3,3,Em risco
CLIENTE-213,59,7,22450.8,Maria Helena Teixeira,2,3,3,Em risco
CLIENTE-213,59,7,22450.8,Nathan Vargas,2,3,3,Em risco
CLIENTE-213,59,7,22450.8,Jade Brito,2,3,3,Em risco
CLIENTE-214,6,13,30189.44,Srta. Daniela Alves,5,5,5,Campeão
CLIENTE-214,6,13,30189.44,Milena Nunes,5,5,5,Campeão
CLIENTE-214,6,13,30189.44,Sara Santos,5,5,5,Campeão
CLIENTE-214,6,13,30189.44,Beatriz Santos,5,5,5,Campeão
